time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_real, y_real, z_real
71.765000, -1.732655, 1.447339, 0.020336, 15.024297, 0.020147, -0.028633, 0.006784, 1.606931, -112.500916, -663.575928, -112.500916, -663.575928, 1.029433
71.798000, -1.755789, 1.431225, 0.019320, 15.074198, 0.023161, -0.028281, 0.006804, 1.610696, -112.519608, -663.074219, -112.519608, -663.074219, 1.029436
71.831000, -1.722014, 1.440198, 0.020016, 15.124564, 0.019612, -0.027847, 0.006825, 1.614362, -112.540092, -662.570923, -112.540092, -662.570923, 1.029436
71.864000, -1.743127, 1.427746, 0.019339, 15.174744, 0.022486, -0.027513, 0.006845, 1.618051, -112.562622, -662.066162, -112.562622, -662.066162, 1.029439
71.897000, -1.707808, 1.441003, 0.020555, 15.225514, 0.019023, -0.027102, 0.006868, 1.621637, -112.586922, -661.559753, -112.586922, -661.559753, 1.029440
71.930000, -1.723830, 1.431701, 0.020493, 15.276204, 0.021703, -0.026787, 0.006889, 1.625235, -112.613228, -661.051697, -112.613228, -661.051697, 1.029444
71.963000, -1.686573, 1.443274, 0.021709, 15.327397, 0.018328, -0.026397, 0.006914, 1.628726, -112.641266, -660.541992, -112.641266, -660.541992, 1.029445
71.996000, -1.699530, 1.430603, 0.021133, 15.378377, 0.020910, -0.026099, 0.006937, 1.632225, -112.671288, -660.030762, -112.671288, -660.030762, 1.029448
72.029000, -1.660432, 1.440014, 0.021788, 15.429780, 0.017627, -0.025728, 0.006960, 1.635614, -112.703026, -659.517944, -112.703026, -659.517944, 1.029449
72.062000, -1.670656, 1.430273, 0.021282, 15.481054, 0.020117, -0.025445, 0.006983, 1.639004, -112.736710, -659.003418, -112.736710, -659.003418, 1.029452
72.095000, -1.631492, 1.443786, 0.022241, 15.532863, 0.016932, -0.025089, 0.007008, 1.642286, -112.772064, -658.487305, -112.772064, -658.487305, 1.029453
72.128000, -1.639018, 1.436352, 0.022025, 15.584606, 0.019256, -0.024813, 0.007032, 1.645564, -112.809341, -657.969666, -112.809341, -657.969666, 1.029456
72.161000, -1.597677, 1.449096, 0.023040, 15.636836, 0.016162, -0.024464, 0.007057, 1.648729, -112.848259, -657.450317, -112.848259, -657.450317, 1.029457
72.194000, -1.603129, 1.442505, 0.023054, 15.689015, 0.018434, -0.024192, 0.007083, 1.651887, -112.889038, -656.929382, -112.889038, -656.929382, 1.029460
72.227000, -1.562356, 1.453784, 0.023673, 15.741614, 0.015445, -0.023848, 0.007109, 1.654935, -112.931450, -656.406860, -112.931450, -656.406860, 1.029462
72.260000, -1.566563, 1.448291, 0.023469, 15.794186, 0.017616, -0.023576, 0.007135, 1.657972, -112.975677, -655.882812, -112.975677, -655.882812, 1.029464
72.293000, -1.525255, 1.458142, 0.023966, 15.847105, 0.014719, -0.023233, 0.007162, 1.660901, -113.021500, -655.356995, -113.021500, -655.356995, 1.029466
72.326000, -1.529640, 1.454406, 0.023657, 15.900051, 0.016866, -0.022960, 0.007187, 1.663821, -113.069122, -654.829590, -113.069122, -654.829590, 1.029469
72.359000, -1.490208, 1.466162, 0.024511, 15.953393, 0.014061, -0.022619, 0.007215, 1.666637, -113.118301, -654.300598, -113.118301, -654.300598, 1.029470
72.392000, -1.495230, 1.460705, 0.023958, 16.006697, 0.016180, -0.022347, 0.007240, 1.669445, -113.169235, -653.769897, -113.169235, -653.769897, 1.029473
72.425000, -1.553604, 1.455945, 0.023675, 16.060163, 0.017920, -0.022179, 0.007265, 1.672357, -113.222031, -653.237671, -113.222031, -653.237671, 1.029477
72.458000, -1.553119, 1.463269, 0.024471, 16.114008, 0.015335, -0.021949, 0.007292, 1.675246, -113.276443, -652.703796, -113.276443, -652.703796, 1.029480
72.491000, -1.571878, 1.458105, 0.024447, 16.167883, 0.016796, -0.021766, 0.007318, 1.678156, -113.332626, -652.168213, -113.332626, -652.168213, 1.029483
72.524000, -1.541826, 1.467883, 0.025131, 16.222107, 0.014170, -0.021518, 0.007345, 1.680982, -113.390366, -651.631104, -113.390366, -651.631104, 1.029485
72.557000, -1.537614, 1.462097, 0.024621, 16.276253, 0.015571, -0.021320, 0.007371, 1.683783, -113.449844, -651.092285, -113.449844, -651.092285, 1.029488
72.590000, -1.492644, 1.475976, 0.025263, 16.330809, 0.012998, -0.021058, 0.007398, 1.686471, -113.510849, -650.551819, -113.510849, -650.551819, 1.029489
72.623000, -1.477917, 1.472204, 0.024752, 16.385305, 0.014364, -0.020840, 0.007424, 1.689112, -113.573532, -650.009766, -113.573532, -650.009766, 1.029492
72.656000, -1.426771, 1.487073, 0.025395, 16.440197, 0.011886, -0.020557, 0.007450, 1.691629, -113.637711, -649.466003, -113.637711, -649.466003, 1.029493
72.689000, -1.409907, 1.488830, 0.025327, 16.495178, 0.013300, -0.020315, 0.007477, 1.694094, -113.703514, -648.920593, -113.703514, -648.920593, 1.029495
72.722000, -1.358436, 1.501098, 0.025895, 16.550459, 0.010938, -0.020005, 0.007504, 1.696438, -113.770760, -648.373474, -113.770760, -648.373474, 1.029497
72.755000, -1.344113, 1.499450, 0.025264, 16.605707, 0.012415, -0.019736, 0.007530, 1.698738, -113.839569, -647.824707, -113.839569, -647.824707, 1.029499
72.788000, -1.296574, 1.514099, 0.025790, 16.661327, 0.010172, -0.019403, 0.007556, 1.700924, -113.909775, -647.274231, -113.909775, -647.274231, 1.029500
72.821000, -1.287135, 1.512195, 0.025216, 16.716917, 0.011708, -0.019111, 0.007581, 1.703077, -113.981514, -646.722107, -113.981514, -646.722107, 1.029503
72.854000, -1.323756, 1.509375, 0.024973, 16.772654, 0.012998, -0.018892, 0.007606, 1.705290, -114.054848, -646.168335, -114.054848, -646.168335, 1.029506
72.887000, -1.314825, 1.519519, 0.025623, 16.828770, 0.010981, -0.018618, 0.007631, 1.707467, -114.129616, -645.612854, -114.129616, -645.612854, 1.029508
72.920000, -1.325953, 1.517322, 0.025601, 16.884945, 0.012166, -0.018379, 0.007656, 1.709652, -114.205879, -645.055664, -114.205879, -645.055664, 1.029511
72.953000, -1.298973, 1.530652, 0.026564, 16.941511, 0.010142, -0.018088, 0.007683, 1.711767, -114.283524, -644.496765, -114.283524, -644.496765, 1.029513
72.986000, -1.294963, 1.530359, 0.026543, 16.998121, 0.011257, -0.017835, 0.007710, 1.713859, -114.362625, -643.936218, -114.362625, -643.936218, 1.029515
73.019000, -1.257605, 1.542920, 0.027192, 17.055044, 0.009281, -0.017534, 0.007737, 1.715862, -114.443062, -643.373962, -114.443062, -643.373962, 1.029517
73.052000, -1.247932, 1.544128, 0.026934, 17.112028, 0.010431, -0.017272, 0.007764, 1.717833, -114.524933, -642.809937, -114.524933, -642.809937, 1.029520
73.085000, -1.208501, 1.559949, 0.027791, 17.169399, 0.008534, -0.016963, 0.007792, 1.719710, -114.608086, -642.244202, -114.608086, -642.244202, 1.029522
73.118000, -1.197345, 1.560644, 0.027587, 17.226801, 0.009703, -0.016692, 0.007819, 1.721553, -114.692635, -641.676636, -114.692635, -641.676636, 1.029525
73.151000, -1.224362, 1.561011, 0.027607, 17.284414, 0.010698, -0.016483, 0.007846, 1.723436, -114.778648, -641.107422, -114.778648, -641.107422, 1.029528
73.184000, -1.212891, 1.570166, 0.028144, 17.342327, 0.008981, -0.016232, 0.007874, 1.725281, -114.865967, -640.536499, -114.865967, -640.536499, 1.029531
73.217000, -1.217139, 1.567932, 0.027807, 17.400246, 0.009911, -0.016011, 0.007901, 1.727123, -114.954659, -639.963806, -114.954659, -639.963806, 1.029534
73.250000, -1.189737, 1.578442, 0.028025, 17.458426, 0.008193, -0.015748, 0.007928, 1.728898, -115.044594, -639.389343, -115.044594, -639.389343, 1.029536
73.283000, -1.183511, 1.582983, 0.028036, 17.516775, 0.009136, -0.015518, 0.007955, 1.730647, -115.135895, -638.813110, -115.135895, -638.813110, 1.029539
73.316000, -1.149014, 1.598035, 0.029035, 17.575491, 0.007465, -0.015246, 0.007984, 1.732316, -115.228409, -638.235046, -115.228409, -638.235046, 1.029541
73.349000, -1.138705, 1.601147, 0.028968, 17.634302, 0.008450, -0.015008, 0.008012, 1.733954, -115.322235, -637.655273, -115.322235, -637.655273, 1.029544
73.382000, -1.160898, 1.598181, 0.028642, 17.693188, 0.009280, -0.014824, 0.008039, 1.735623, -115.417450, -637.073669, -115.417450, -637.073669, 1.029547
73.415000, -1.149939, 1.610669, 0.029471, 17.752462, 0.007759, -0.014604, 0.008068, 1.737257, -115.513878, -636.490356, -115.513878, -636.490356, 1.029550
73.448000, -1.151248, 1.612646, 0.029409, 17.811861, 0.008533, -0.014409, 0.008096, 1.738882, -115.611618, -635.905212, -115.611618, -635.905212, 1.029553
73.481000, -1.123682, 1.621728, 0.029746, 17.871452, 0.007011, -0.014175, 0.008124, 1.740442, -115.710533, -635.318237, -115.710533, -635.318237, 1.029556
73.514000, -1.115396, 1.624988, 0.029556, 17.931145, 0.007797, -0.013967, 0.008152, 1.741976, -115.810730, -634.729492, -115.810730, -634.729492, 1.029559
73.547000, -1.081467, 1.638940, 0.029921, 17.991144, 0.006318, -0.013723, 0.008180, 1.743433, -115.912079, -634.138916, -115.912079, -634.138916, 1.029561
73.580000, -1.069684, 1.646374, 0.030271, 18.051359, 0.007138, -0.013504, 0.008209, 1.744857, -116.014656, -633.546448, -116.014656, -633.546448, 1.029564
73.613000, -1.085211, 1.646411, 0.030212, 18.111704, 0.007829, -0.013330, 0.008237, 1.746299, -116.118530, -632.952271, -116.118530, -632.952271, 1.029567
73.646000, -1.072696, 1.657544, 0.030849, 18.172373, 0.006485, -0.013121, 0.008266, 1.747706, -116.223549, -632.356140, -116.223549, -632.356140, 1.029570
73.679000, -1.071011, 1.659485, 0.030846, 18.233126, 0.007130, -0.012932, 0.008295, 1.749099, -116.329781, -631.758240, -116.329781, -631.758240, 1.029573
73.712000, -1.043628, 1.671277, 0.031149, 18.294147, 0.005792, -0.012707, 0.008324, 1.750431, -116.437126, -631.158447, -116.437126, -631.158447, 1.029576
73.745000, -1.033118, 1.677759, 0.031300, 18.355350, 0.006445, -0.012502, 0.008353, 1.751732, -116.545670, -630.556824, -116.545670, -630.556824, 1.029579
73.778000, -1.045770, 1.679626, 0.031251, 18.416718, 0.006973, -0.012334, 0.008382, 1.753047, -116.655426, -629.953369, -116.655426, -629.953369, 1.029582
73.811000, -1.030270, 1.688562, 0.031615, 18.478319, 0.005741, -0.012135, 0.008411, 1.754323, -116.766296, -629.347961, -116.766296, -629.347961, 1.029585
73.844000, -1.024997, 1.696362, 0.032050, 18.540169, 0.006229, -0.011950, 0.008441, 1.755578, -116.878319, -628.740662, -116.878319, -628.740662, 1.029588
73.877000, -0.990207, 1.679370, 0.029577, 18.601278, 0.005009, -0.011731, 0.008466, 1.756770, -116.991402, -628.131531, -116.991402, -628.131531, 1.029590
73.910000, -0.951041, 1.562951, 0.012427, 18.658354, 0.005482, -0.011528, 0.008462, 1.757923, -117.105591, -627.520630, -117.105591, -627.520630, 1.029588
73.943000, -0.909366, 1.324914, -0.026286, 18.707390, 0.005859, -0.011354, 0.008393, 1.759076, -117.220848, -626.908203, -117.220848, -626.908203, 1.029577
73.976000, -0.785184, 0.788489, -0.113961, 18.738085, 0.004750, -0.011154, 0.008177, 1.760186, -117.336983, -626.294922, -117.336983, -626.294922, 1.029545
74.009000, -0.650610, 0.150000, -0.239763, 18.747026, 0.005092, -0.010967, 0.007747, 1.761271, -117.453865, -625.681396, -117.453865, -625.681396, 1.029482
74.042000, -0.498953, -0.462561, -0.373044, 18.734955, 0.004009, -0.010749, 0.007088, 1.762299, -117.571297, -625.068359, -117.571297, -625.068359, 1.029386
74.075000, -0.376675, -0.984741, -0.488530, 18.705021, 0.004383, -0.010534, 0.006229, 1.763292, -117.689186, -624.456421, -117.689186, -624.456421, 1.029263
74.108000, -0.295496, -1.383581, -0.569723, 18.661537, 0.004676, -0.010336, 0.005226, 1.764283, -117.807457, -623.846069, -117.807457, -623.846069, 1.029121
74.141000, -0.214490, -1.660290, -0.612372, 18.608515, 0.003696, -0.010105, 0.004143, 1.765232, -117.925934, -623.237549, -117.925934, -623.237549, 1.028969
74.174000, -0.159869, -1.836291, -0.619774, 18.549423, 0.003972, -0.009877, 0.003043, 1.766151, -118.044640, -622.630981, -118.044640, -622.630981, 1.028815
74.207000, -0.135040, -1.926160, -0.597737, 18.487268, 0.004160, -0.009666, 0.001975, 1.767064, -118.163536, -622.026611, -118.163536, -622.026611, 1.028667
74.240000, -0.102933, -1.938025, -0.553447, 18.424559, 0.003250, -0.009428, 0.000981, 1.767931, -118.282539, -621.424255, -118.282539, -621.424255, 1.028529
74.273000, -0.087158, -1.892724, -0.493622, 18.363258, 0.003414, -0.009195, 0.000088, 1.768759, -118.401695, -620.823975, -118.401695, -620.823975, 1.028405
74.306000, -0.065588, -1.795825, -0.423803, 18.305006, 0.002533, -0.008935, -0.000683, 1.769519, -118.520935, -620.225647, -118.520935, -620.225647, 1.028298
74.339000, -0.059445, -1.668530, -0.350013, 18.250891, 0.002712, -0.008679, -0.001325, 1.770227, -118.640297, -619.629150, -118.640297, -619.629150, 1.028209
74.372000, -0.069507, -1.522668, -0.274924, 18.201614, 0.002823, -0.008435, -0.001832, 1.770904, -118.759834, -619.034302, -118.759834, -619.034302, 1.028139
74.405000, -0.065854, -1.366589, -0.204149, 18.157427, 0.002056, -0.008166, -0.002211, 1.771521, -118.879486, -618.440857, -118.879486, -618.440857, 1.028086
74.438000, -0.068985, -1.214209, -0.139260, 18.118240, 0.002166, -0.007894, -0.002472, 1.772091, -118.999290, -617.848877, -118.999290, -617.848877, 1.028049
74.471000, -0.058978, -1.071753, -0.082965, 18.083639, 0.001450, -0.007596, -0.002630, 1.772593, -119.119194, -617.257935, -119.119194, -617.257935, 1.028027
74.504000, -0.054630, -0.948303, -0.035952, 18.053040, 0.001586, -0.007298, -0.002700, 1.773043, -119.239258, -616.668091, -119.239258, -616.668091, 1.028016
74.537000, -0.056891, -0.848547, 0.000485, 18.025713, 0.001661, -0.007004, -0.002704, 1.773461, -119.359459, -616.079163, -119.359459, -616.079163, 1.028015
74.570000, -0.044705, -0.769812, 0.027614, 18.000875, 0.001078, -0.006690, -0.002656, 1.773829, -119.479759, -615.491089, -119.479759, -615.491089, 1.028021
74.603000, -0.033325, -0.716711, 0.044936, 17.977699, 0.001158, -0.006374, -0.002576, 1.774157, -119.600182, -614.903748, -119.600182, -614.903748, 1.028031
74.636000, -0.011343, -0.682471, 0.054508, 17.955492, 0.000636, -0.006041, -0.002478, 1.774434, -119.720650, -614.317200, -119.720650, -614.317200, 1.028044
74.669000, 0.007516, -0.668005, 0.056645, 17.933628, 0.000733, -0.005711, -0.002376, 1.774671, -119.841179, -613.731445, -119.841179, -613.731445, 1.028058
74.702000, 0.021954, -0.672803, 0.053952, 17.911516, 0.000777, -0.005389, -0.002279, 1.774885, -119.961761, -613.146484, -119.961761, -613.146484, 1.028071
74.735000, 0.044110, -0.686536, 0.047001, 17.888805, 0.000367, -0.005058, -0.002194, 1.775063, -120.082329, -612.562256, -120.082329, -612.562256, 1.028082
74.768000, 0.064517, -0.707556, 0.037804, 17.865269, 0.000404, -0.004733, -0.002126, 1.775213, -120.202888, -611.978882, -120.202888, -611.978882, 1.028090
74.801000, 0.090353, -0.733154, 0.027507, 17.840729, 0.000047, -0.004402, -0.002078, 1.775326, -120.323380, -611.396240, -120.323380, -611.396240, 1.028096
74.834000, 0.111447, -0.759302, 0.017249, 17.815193, 0.000084, -0.004080, -0.002049, 1.775410, -120.443787, -610.814453, -120.443787, -610.814453, 1.028099
74.867000, 0.127121, -0.785742, 0.007883, 17.788683, 0.000074, -0.003771, -0.002037, 1.775477, -120.564110, -610.233643, -120.564110, -610.233643, 1.028099
74.900000, 0.147189, -0.811230, -0.000876, 17.761211, -0.000188, -0.003462, -0.002042, 1.775516, -120.684303, -609.653687, -120.684303, -609.653687, 1.028097
74.933000, 0.163806, -0.830969, -0.007622, 17.732979, -0.000222, -0.003162, -0.002059, 1.775531, -120.804344, -609.074646, -120.804344, -609.074646, 1.028093
74.966000, 0.181595, -0.845691, -0.012647, 17.704149, -0.000433, -0.002866, -0.002086, 1.775520, -120.924217, -608.496582, -120.924217, -608.496582, 1.028088
74.999000, 0.196783, -0.856604, -0.015959, 17.674860, -0.000485, -0.002580, -0.002120, 1.775485, -121.043892, -607.919495, -121.043892, -607.919495, 1.028082
75.032000, 0.212064, -0.862720, -0.017573, 17.645267, -0.000646, -0.002300, -0.002157, 1.775424, -121.163368, -607.343384, -121.163368, -607.343384, 1.028076
75.065000, 0.224185, -0.865356, -0.018059, 17.615509, -0.000724, -0.002029, -0.002195, 1.775342, -121.282616, -606.768188, -121.282616, -606.768188, 1.028069
75.098000, 0.236453, -0.863965, -0.017427, 17.585705, -0.000854, -0.001766, -0.002231, 1.775236, -121.401627, -606.193970, -121.401627, -606.193970, 1.028063
75.131000, 0.248080, -0.860339, -0.015682, 17.555952, -0.000941, -0.001511, -0.002265, 1.775106, -121.520401, -605.620728, -121.520401, -605.620728, 1.028057
75.164000, 0.258820, -0.853894, -0.013390, 17.526333, -0.001106, -0.001260, -0.002294, 1.774953, -121.638901, -605.048462, -121.638901, -605.048462, 1.028052
75.197000, 0.268515, -0.846423, -0.010834, 17.496885, -0.001150, -0.001019, -0.002319, 1.774780, -121.757126, -604.477112, -121.757126, -604.477112, 1.028047
75.230000, 0.279675, -0.836902, -0.008296, 17.467682, -0.001351, -0.000782, -0.002338, 1.774580, -121.875053, -603.906677, -121.875053, -603.906677, 1.028043
75.263000, 0.287347, -0.826392, -0.005217, 17.438772, -0.001346, -0.000556, -0.002352, 1.774362, -121.992691, -603.337219, -121.992691, -603.337219, 1.028041
75.296000, 0.298087, -0.815991, -0.002430, 17.410124, -0.001590, -0.000330, -0.002361, 1.774119, -122.110023, -602.768616, -122.110023, -602.768616, 1.028038
75.329000, 0.314209, -0.805151, -0.000211, 17.381721, -0.001881, -0.000101, -0.002365, 1.773841, -122.227013, -602.200928, -122.227013, -602.200928, 1.028037
75.362000, 0.324435, -0.795923, 0.001721, 17.353556, -0.001819, 0.000117, -0.002365, 1.773539, -122.343658, -601.634155, -122.343658, -601.634155, 1.028036
75.395000, 0.339065, -0.787207, 0.003646, 17.325581, -0.002141, 0.000338, -0.002362, 1.773205, -122.459946, -601.068176, -122.459946, -601.068176, 1.028035
75.428000, 0.347910, -0.780615, 0.004735, 17.297762, -0.002025, 0.000548, -0.002357, 1.772850, -122.575874, -600.503113, -122.575874, -600.503113, 1.028034
75.461000, 0.361606, -0.773987, 0.005270, 17.270067, -0.002390, 0.000762, -0.002350, 1.772466, -122.691414, -599.938904, -122.691414, -599.938904, 1.028034
75.494000, 0.369196, -0.770251, 0.005805, 17.242449, -0.002228, 0.000965, -0.002343, 1.772065, -122.806580, -599.375610, -122.806580, -599.375610, 1.028034
75.527000, 0.383404, -0.764941, 0.006062, 17.214912, -0.002649, 0.001174, -0.002335, 1.771634, -122.921318, -598.813171, -122.921318, -598.813171, 1.028034
75.560000, 0.406210, -0.758642, 0.005770, 17.187431, -0.003103, 0.001397, -0.002328, 1.771156, -123.035591, -598.251465, -123.035591, -598.251465, 1.028034
75.593000, 0.419778, -0.755896, 0.005757, 17.159954, -0.002882, 0.001608, -0.002320, 1.770649, -123.149452, -597.690674, -123.149452, -597.690674, 1.028034
75.626000, 0.438556, -0.750952, 0.005195, 17.132521, -0.003365, 0.001829, -0.002314, 1.770103, -123.262833, -597.130798, -123.262833, -597.130798, 1.028034
75.659000, 0.447620, -0.748682, 0.004909, 17.105110, -0.003089, 0.002035, -0.002308, 1.769536, -123.375755, -596.571655, -123.375755, -596.571655, 1.028034
75.692000, 0.464090, -0.746521, 0.004629, 17.077665, -0.003619, 0.002253, -0.002303, 1.768936, -123.488174, -596.013367, -123.488174, -596.013367, 1.028034
75.725000, 0.470673, -0.744726, 0.004074, 17.050240, -0.003288, 0.002455, -0.002298, 1.768320, -123.600105, -595.455933, -123.600105, -595.455933, 1.028033
75.758000, 0.487070, -0.740405, 0.003792, 17.022861, -0.003900, 0.002671, -0.002295, 1.767670, -123.711502, -594.899292, -123.711502, -594.899292, 1.028033
75.791000, 0.516861, -0.734582, 0.003514, 16.995478, -0.004534, 0.002912, -0.002291, 1.766957, -123.822304, -594.343445, -123.822304, -594.343445, 1.028032
75.824000, 0.532022, -0.732165, 0.003239, 16.968088, -0.004148, 0.003137, -0.002289, 1.766213, -123.932549, -593.788452, -123.932549, -593.788452, 1.028031
75.857000, 0.554782, -0.727441, 0.002962, 16.940712, -0.004816, 0.003376, -0.002287, 1.765420, -124.042198, -593.234314, -124.042198, -593.234314, 1.028031
75.890000, 0.562811, -0.723743, 0.002953, 16.913422, -0.004359, 0.003597, -0.002285, 1.764607, -124.151276, -592.680908, -124.151276, -592.680908, 1.028030
75.923000, 0.582211, -0.719604, 0.002948, 16.886154, -0.005081, 0.003836, -0.002282, 1.763753, -124.259705, -592.128296, -124.259705, -592.128296, 1.028029
75.956000, 0.586743, -0.719202, 0.002945, 16.858877, -0.004562, 0.004054, -0.002280, 1.762887, -124.367546, -591.576599, -124.367546, -591.576599, 1.028028
75.989000, 0.605338, -0.714624, 0.002938, 16.831654, -0.005359, 0.004291, -0.002278, 1.761981, -124.474701, -591.025635, -124.474701, -591.025635, 1.028027
76.022000, 0.608276, -0.712500, 0.002662, 16.804491, -0.004789, 0.004505, -0.002276, 1.761065, -124.581238, -590.475464, -124.581238, -590.475464, 1.028026
76.055000, 0.626688, -0.709424, 0.002927, 16.777327, -0.005663, 0.004740, -0.002274, 1.760109, -124.687065, -589.926086, -124.687065, -589.926086, 1.028026
76.088000, 0.665387, -0.700561, 0.002652, 16.750229, -0.006543, 0.005011, -0.002273, 1.759070, -124.792114, -589.377441, -124.792114, -589.377441, 1.028025
76.121000, 0.680878, -0.695032, 0.003177, 16.723232, -0.005923, 0.005257, -0.002270, 1.757996, -124.896469, -588.829590, -124.896469, -588.829590, 1.028024
76.154000, 0.707300, -0.688916, 0.003436, 16.696287, -0.006819, 0.005523, -0.002267, 1.756865, -125.000038, -588.282593, -125.000038, -588.282593, 1.028023
76.187000, 0.714752, -0.687195, 0.003162, 16.669384, -0.006112, 0.005762, -0.002264, 1.755715, -125.102890, -587.736267, -125.102890, -587.736267, 1.028022
76.220000, 0.736285, -0.682104, 0.003685, 16.642530, -0.007101, 0.006026, -0.002260, 1.754516, -125.204910, -587.190796, -125.204910, -587.190796, 1.028022
76.253000, 0.738922, -0.681152, 0.003411, 16.615717, -0.006327, 0.006261, -0.002257, 1.753309, -125.306190, -586.646057, -125.306190, -586.646057, 1.028021
76.286000, 0.760116, -0.676318, 0.003403, 16.588963, -0.007405, 0.006523, -0.002254, 1.752053, -125.406601, -586.101990, -125.406601, -586.101990, 1.028021
76.319000, 0.760446, -0.676062, 0.003395, 16.562243, -0.006570, 0.006753, -0.002251, 1.750793, -125.506226, -585.558777, -125.506226, -585.558777, 1.028020
76.352000, 0.782254, -0.670569, 0.003649, 16.535597, -0.007765, 0.007012, -0.002247, 1.749484, -125.604958, -585.016235, -125.604958, -585.016235, 1.028019
76.385000, 0.783408, -0.671484, 0.003379, 16.508945, -0.006877, 0.007238, -0.002244, 1.748168, -125.702881, -584.474548, -125.702881, -584.474548, 1.028018
76.418000, 0.807522, -0.666687, 0.003372, 16.482338, -0.008177, 0.007495, -0.002241, 1.746798, -125.799881, -583.933533, -125.799881, -583.933533, 1.028018
76.451000, 0.860486, -0.656103, 0.003362, 16.455801, -0.009455, 0.007806, -0.002238, 1.745315, -125.895859, -583.393250, -125.895859, -583.393250, 1.028017
76.484000, 0.881671, -0.651782, 0.003615, 16.429319, -0.008521, 0.008083, -0.002234, 1.743783, -125.990913, -582.853638, -125.990913, -582.853638, 1.028016
76.517000, 0.919199, -0.645996, 0.003346, 16.402853, -0.009839, 0.008393, -0.002231, 1.742169, -126.084961, -582.314819, -126.084961, -582.314819, 1.028015
76.550000, 0.927640, -0.644531, 0.003338, 16.376432, -0.008787, 0.008665, -0.002227, 1.740532, -126.178047, -581.776733, -126.178047, -581.776733, 1.028014
76.583000, 0.956827, -0.638745, 0.003590, 16.350082, -0.010174, 0.008974, -0.002224, 1.738829, -126.270065, -581.239319, -126.270065, -581.239319, 1.028013
76.616000, 0.957696, -0.636987, 0.003577, 16.323833, -0.009032, 0.009244, -0.002220, 1.737119, -126.361107, -580.702637, -126.361107, -580.702637, 1.028012
76.649000, 0.985373, -0.633325, 0.003570, 16.297602, -0.010547, 0.009555, -0.002216, 1.735346, -126.451042, -580.166687, -126.451042, -580.166687, 1.028012
76.682000, 0.983661, -0.632519, 0.003819, 16.271458, -0.009340, 0.009823, -0.002212, 1.733570, -126.539948, -579.631409, -126.539948, -579.631409, 1.028011
76.715000, 1.011474, -0.629150, 0.004070, 16.245325, -0.010970, 0.010132, -0.002207, 1.731731, -126.627708, -579.096802, -126.627708, -579.096802, 1.028010
76.748000, 1.010660, -0.631128, 0.003285, 16.219191, -0.009696, 0.010395, -0.002204, 1.729889, -126.714432, -578.562927, -126.714432, -578.562927, 1.028009
76.781000, 1.039613, -0.626367, 0.003535, 16.193115, -0.011456, 0.010703, -0.002200, 1.727980, -126.799950, -578.029846, -126.799950, -578.029846, 1.028009
76.814000, 1.038625, -0.626367, 0.003525, 16.167105, -0.010120, 0.010962, -0.002197, 1.726067, -126.884384, -577.497375, -126.884384, -577.497375, 1.028007
76.847000, 1.073456, -0.622522, 0.003262, 16.141100, -0.012069, 0.011271, -0.002193, 1.724076, -126.967575, -576.965576, -126.967575, -576.965576, 1.028007
76.880000, 1.148515, -0.613367, 0.002999, 16.115088, -0.013955, 0.011661, -0.002191, 1.721922, -127.049385, -576.434509, -127.049385, -576.434509, 1.028006
76.913000, 1.179057, -0.610400, 0.002994, 16.089094, -0.012572, 0.012004, -0.002188, 1.719697, -127.129967, -575.904053, -127.129967, -575.904053, 1.028005
76.946000, 1.231595, -0.603699, 0.002986, 16.063148, -0.014475, 0.012395, -0.002185, 1.717356, -127.209167, -575.374268, -127.209167, -575.374268, 1.028004
76.979000, 1.241286, -0.600806, 0.003230, 16.037338, -0.012922, 0.012735, -0.002182, 1.714985, -127.287109, -574.845215, -127.287109, -574.845215, 1.028003
77.012000, 1.281802, -0.598206, 0.003225, 16.011515, -0.014903, 0.013129, -0.002179, 1.712524, -127.363617, -574.316772, -127.363617, -574.316772, 1.028002
77.045000, 1.282168, -0.599597, 0.003473, 15.985740, -0.013240, 0.013468, -0.002175, 1.710053, -127.438828, -573.789062, -127.438828, -573.789062, 1.028000
77.078000, 1.318702, -0.596338, 0.003209, 15.960002, -0.015413, 0.013867, -0.002172, 1.707499, -127.512527, -573.261963, -127.512527, -573.261963, 1.027999
77.111000, 1.315658, -0.596594, 0.003452, 15.934376, -0.013664, 0.014207, -0.002168, 1.704942, -127.584869, -572.735535, -127.584869, -572.735535, 1.027998
77.144000, 1.353213, -0.594727, 0.003446, 15.908755, -0.015986, 0.014607, -0.002165, 1.702299, -127.655663, -572.209778, -127.655663, -572.209778, 1.027997
77.177000, 1.349812, -0.595752, 0.003942, 15.883224, -0.014157, 0.014944, -0.002160, 1.699655, -127.725067, -571.684692, -127.725067, -571.684692, 1.027995
77.210000, 1.390700, -0.594873, 0.003176, 15.857666, -0.016693, 0.015345, -0.002157, 1.696916, -127.792847, -571.160278, -127.792847, -571.160278, 1.027994
77.243000, 1.389757, -0.595532, 0.003672, 15.832201, -0.014786, 0.015680, -0.002152, 1.694171, -127.859200, -570.636536, -127.859200, -570.636536, 1.027993
77.276000, 1.436371, -0.593298, 0.003411, 15.806747, -0.017572, 0.016088, -0.002149, 1.691319, -127.923874, -570.113403, -127.923874, -570.113403, 1.027992
